NUMBER_05B,ALPHA_J2000_05B,DELTA_J2000_05B
210782,34.46538037055152,-4.912289261048533
210779,34.83340296380743,-4.912170548560813
210791,34.45693796108872,-4.912249797734165
210799,34.48800919461667,-4.912224603325925
210798,34.72370096538205,-4.912153545952992
210817,34.716044339122604,-4.912111540216388
210809,34.48874976904375,-4.912173574572323
210824,34.816368932521385,-4.9120503432228215
210821,34.759222213887284,-4.912078365478179
210830,34.782959040605675,-4.912030271416557
210832,34.86769288306353,-4.911963383612216
210831,34.79892296894237,-4.912008196058357
210851,34.665472131389286,-4.912027575554472
210861,34.82026180970676,-4.911940650827425
210867,34.78437668896415,-4.9119219724473275
210872,34.799446015920005,-4.911904901834516
210876,34.67228636431124,-4.911964367814443
210891,34.533868070307285,-4.91195563875217
210907,34.65904592675484,-4.911896745998515
210919,34.79373828637851,-4.911808064566798
210945,34.66200416557483,-4.911788343680638
210984,34.73398900047161,-4.911647519482138
210998,34.674963435290955,-4.911612732038394
210950,34.81587016481879,-4.913175185590414
211066,34.48536847060564,-4.911424866064563
211067,34.701891497969775,-4.911385634279361
211101,34.53025109613311,-4.911343847501775
211096,34.748001052196535,-4.911307282450187
211111,34.88489330457553,-4.911196494422047
211144,34.840410740547696,-4.911152313239802
211146,34.50621950494008,-4.911190772286134
211160,34.54847134844019,-4.911167082061893
211166,34.68393135037873,-4.911112078129952
211167,34.46702735172272,-4.91113769754613
211186,34.453126020621156,-4.911104165281243
211207,34.48722920368663,-4.911058270360927
211219,34.790200007690174,-4.910956395493522
211216,34.724465678347066,-4.910981227284911
211239,34.75556578945682,-4.9108841037786215
211253,34.69648801163977,-4.910862928546531
211251,34.72367755053007,-4.91084374618412
211272,34.56550881882754,-4.910846541525071
211273,34.47798925696196,-4.91084981147343
211298,34.50256650340539,-4.91077472303046
211243,34.83383724961355,-4.91123199697992
211301,34.495934916072116,-4.9107136990253455
211320,34.72800012357821,-4.910642091029684
211330,34.77503348763065,-4.910595997515083
211336,34.74929065974128,-4.9105740558905095
211347,34.57373168077639,-4.910613561557824
211352,34.71273233670024,-4.910550370098684
211361,34.47311384158309,-4.910594226296113
211380,34.502359243705065,-4.910522856263725
211378,34.51877025668681,-4.910539260127893
211375,34.4538287361407,-4.910538262450488
211387,34.73540885755254,-4.91044309674372
211385,34.60030859602503,-4.9104735998662274
211398,34.8651757443365,-4.9103327331647835
211399,34.780622037179995,-4.910391470673948
211404,34.60837644138727,-4.910407530981087
211418,34.77061952376277,-4.910312177720214
211428,34.491476472456505,-4.910377326898362
211443,34.472274059262496,-4.910355317503045
211433,34.45573592408141,-4.910368604770284
211462,34.80326792865706,-4.910230811092914
211447,34.50264724804841,-4.910319672607948
211451,34.75631956901859,-4.91025383334564
211461,34.454775685488606,-4.910320202268257
211475,34.81099434449957,-4.910164047917551
211419,34.46856908508493,-4.912841252131187
211467,34.757245165751904,-4.910192515706775
211473,34.81812218977153,-4.910191174199551
211480,34.76752244690514,-4.910163093825595
211512,34.74763089105239,-4.910099053331985
211506,34.82998569875391,-4.910043069013298
211519,34.71325842421561,-4.910083393831063
211537,34.5952653291488,-4.910080594495838
211556,34.72443286657524,-4.909962562240547
211566,34.46128559194466,-4.909980316901424
211588,34.735248139098,-4.909860614100971
211604,34.45304786971233,-4.9098636867581735
211613,34.73652153535027,-4.909755018753937
211618,34.76085523644842,-4.909705844566482
211630,34.85998123754326,-4.909633506029615
211643,34.75493354516103,-4.909655953009772
211641,34.88665486466668,-4.909570091577098
211671,34.52598600949098,-4.90961347737536
211690,34.556808318553536,-4.9095462428207
211686,34.80192116785198,-4.909496675674462
211691,34.88867493450781,-4.90943251880718
211730,34.45441372172584,-4.909849117293556
211709,34.83501382035936,-4.909368479441567
211720,34.45822875990793,-4.909444734964202
211715,34.84106491841908,-4.909361814565845
211714,34.51632403501849,-4.909439389200846
211732,34.889202724247376,-4.909281288824662
211786,34.53961837658946,-4.909310069834896
211785,34.65828698911676,-4.909271270338232
211781,34.55715176113028,-4.909301738074837
211793,34.46316858469202,-4.9092879249043415
211817,34.82308310266485,-4.909079890630591
211819,34.66400356255746,-4.909176269517318
211827,34.83007189466714,-4.909045683265228
211838,34.560011689992805,-4.909098114864033
211847,34.69990800297863,-4.910166123296691
211855,34.79811427162837,-4.909004687481102
211861,34.461027452739884,-4.909039438562192
211863,34.73388992318952,-4.909006007662635
211872,34.8747734667773,-4.908861547746833
211875,34.67910045067824,-4.9089664425176895
211894,34.72315735864104,-4.908894865116585
211895,34.50544159117807,-4.908940711040055
211896,34.49960490508612,-4.908925395798243
211952,34.76604887459109,-4.908717445893484
211945,34.53329840008066,-4.908796141534597
211954,34.68848731276283,-4.908693294353347
211956,34.857160674944716,-4.908631989741721
211977,34.49166266429143,-4.9087102003324175
211982,34.81357263526353,-4.908609869711743
211989,34.74032366159481,-4.908603054603476
211996,34.52977740266033,-4.9086576785365885
212006,34.86689510600782,-4.908521502818236
212013,34.70222822718753,-4.908610404230969
212018,34.49519807706028,-4.9085851411891115
212030,34.53120811452424,-4.908594913829303
212019,34.71507686211215,-4.908565482931427
212041,34.65955513044878,-4.908526587662136
212050,34.479021768879676,-4.908555398989211
211999,34.53444937210189,-4.908782490609479
212052,34.59488372220956,-4.908494994079476
212051,34.759311052952434,-4.908468107537265
212062,34.80728965903136,-4.908402999694641
212063,34.684035397501376,-4.908454550257067
212087,34.510478983993906,-4.908419023779442
212079,34.68571251074193,-4.908370971697797
212099,34.880223166082544,-4.908241454867731
212143,34.86989132916258,-4.909324184122995
212119,34.87683046147004,-4.908154184860032
212123,34.79195448834129,-4.908210359286324
212131,34.88370309170258,-4.9081377946819424
212108,34.50843026246207,-4.909336390176358
212156,34.493526184002455,-4.908237706426405
212211,34.758450971826804,-4.908023504708656
212184,34.465189828374356,-4.9085147945514525
212242,34.53639384701771,-4.907973637460506
212216,34.74283109937696,-4.908548598148449
212270,34.60638174384544,-4.907878496635805
212262,34.51395488410423,-4.907890006309086
212267,34.681453370576165,-4.907866481487202
212263,34.49985383012323,-4.907886946334419
212278,34.8339163825415,-4.907780652780502
212288,34.864882508224206,-4.90772962219971
212287,34.73466767281584,-4.90778233711423
212309,34.473196101605886,-4.9077881862891175
212315,34.83508979341649,-4.907650611403811
212314,34.861088200972155,-4.907631426941299
212321,34.46106955507632,-4.9077540381924
212327,34.460207940542716,-4.907708424490771
212338,34.7333166382487,-4.9076106489893805
212344,34.85796918621077,-4.907540848420017
212345,34.57790365871404,-4.907650602002918
212361,34.49710126495696,-4.907590885371134
212362,34.544482380157916,-4.907595857172592
212376,34.45204699803589,-4.907561882214881
212384,34.891066369666625,-4.907376196266235
212387,34.572206584740464,-4.907504218896928
212399,34.51239599740171,-4.907473853947513
212412,34.88060508231901,-4.907295900685767
212434,34.603053123092806,-4.90735628894832
212430,34.50506691948517,-4.907373481464227
212444,34.8454687647705,-4.907221474388101
212442,34.603821190710256,-4.907328363095602
212448,34.54780873992693,-4.907279351344814
212484,34.87083417785013,-4.907045724640003
212495,34.88347636763625,-4.907042975846738
212504,34.854371947716636,-4.907022737838058
212507,34.53404412517336,-4.907132197413151
212520,34.746066208126955,-4.907063517740254
212525,34.68579162616513,-4.907052927661979
212526,34.87847259868863,-4.9069857456844534
212552,34.48306125821028,-4.9070459833951485
212544,34.563081852597215,-4.907011797019192
212527,34.76528709450651,-4.907316812406045
212577,34.762852830415845,-4.906895259547085
212581,34.83949646405688,-4.906847403445315
212603,34.79441997149334,-4.9067980770987365
212607,34.89082614184949,-4.906692868382506
212609,34.456994678457185,-4.906867071303331
212632,34.775604867617346,-4.906711702374449
212631,34.74479600279969,-4.906696719398857
212640,34.686411956771906,-4.906721285575327
212639,34.61090642489585,-4.90675358383758
212652,34.84077920500406,-4.906634204365202
212648,34.58238547896704,-4.906737706840945
212656,34.498173616100416,-4.906695350572918
212703,34.76420565385873,-4.906486171456947
212718,34.82581643069888,-4.906392151982997
212731,34.82724077717114,-4.90635748891378
212725,34.46361790072059,-4.906482906833024
212767,34.486690456214745,-4.906364328567459
212793,34.83764427498903,-4.906222859832327
212791,34.682649647480375,-4.906292246682958
212797,34.49740262097551,-4.906301026986021
212798,34.49853540220971,-4.906306114910341
212808,34.839453262119946,-4.906183423668675
212809,34.88910145703701,-4.906104926671619
212814,34.45172344875805,-4.90626111170999
212820,34.77675768328315,-4.906145288328819
212829,34.886020766587954,-4.906061176258403
212822,34.8824738172023,-4.906075055810379
212801,34.52288758433832,-4.908274055367885
212842,34.70119224623465,-4.906150648608738
212851,34.873750838292914,-4.905991963315271
212908,34.83425672119251,-4.9071916973413545
212876,34.56119201471659,-4.906070593474039
212892,34.83634087834625,-4.905937227496518
212907,34.52925057978738,-4.905978471212704
212860,34.52104533906384,-4.906850599859964
212902,34.67501846596957,-4.905958482489307
212936,34.84423466630335,-4.905795778777997
212926,34.891709402852086,-4.905791780473238
212884,34.53978740862426,-4.90602592729435
212935,34.65281124069722,-4.905870198380024
212942,34.50014363741545,-4.9058898908161925
212948,34.76512050631632,-4.905752388262238
212959,34.48655830663001,-4.905844088973911
212952,34.72275618104462,-4.905771478314788
212963,34.47381484951102,-4.905811669605536
212987,34.5440146881204,-4.905746216495869
212983,34.48376344024969,-4.905752033297487
212997,34.76447357127995,-4.905655213924347
212993,34.516402511764326,-4.905711899667928
213008,34.88725903452712,-4.905595071685332
213010,34.839726042079846,-4.905594567334884
213011,34.68811051342838,-4.9056400827542275
213013,34.608451277952334,-4.905681535779222
213024,34.75619940869871,-4.905609726988469
213026,34.83806311942461,-4.905543394874646
213027,34.46522448902152,-4.905673954483034
213043,34.76271012932788,-4.905560140223264
213053,34.51853888584729,-4.9055679681508515
213012,34.8246499950478,-4.906740828967298
213051,34.51356797852715,-4.905590534362748
213052,34.7707680741453,-4.905523908799358
213073,34.56530239822395,-4.905505098659947
213083,34.71559777888944,-4.905471169159288
213092,34.467683970826535,-4.905470510684732
213098,34.58657995354818,-4.905412677754583
213121,34.55616591689937,-4.905362789222471
213119,34.53531773851183,-4.905340704755028
213157,34.859816412990654,-4.9051211290498555
213176,34.70375693924667,-4.905115441490833
213182,34.72669848166197,-4.905093500982788
213155,34.540406836324536,-4.907584137471748
213194,34.867377719845166,-4.904975431232696
213211,34.5376207811213,-4.905100444098117
213214,34.88731319164728,-4.904912256949564
213230,34.885654166315376,-4.9048806287539755
213233,34.8405267031101,-4.904918689462993
213267,34.8276651614025,-4.904836884327505
213259,34.52145151223938,-4.904929609500212
213269,34.711383298911365,-4.904846635895957
213276,34.68800590454949,-4.904828096399095
213279,34.496472117936094,-4.904876296145872
213281,34.472856925677746,-4.9048639904234275
213298,34.65325210323606,-4.904816989576782
213301,34.78430106171252,-4.904710630691696
213309,34.68152586252872,-4.9047572340754115
213329,34.72818700269475,-4.904669871459925
213326,34.68035372247097,-4.904669386413589
213334,34.5099354808087,-4.904708126824642
213337,34.583155953863766,-4.904659967693775
213343,34.70401490025874,-4.904587327816917
213347,34.570223354648455,-4.904627381053325
213355,34.465722769786026,-4.904622288311597
213368,34.79693448220034,-4.904531414251397
213373,34.53507525072186,-4.904567315989687
213394,34.701530052954716,-4.904494369463993
213397,34.866652986692934,-4.904423412070154
213392,34.4580614525227,-4.9045402967126925
213349,34.604750035414924,-4.905385282952681
213428,34.578971161958876,-4.904412029791637
213430,34.72328428660998,-4.904383669548539
213434,34.50986062298023,-4.904369956852364
213411,34.848466388242045,-4.9052020933389855
213444,34.46608849888873,-4.904366848327482
213448,34.82860054122662,-4.904227952744487
213500,34.6847709575409,-4.904145322047467
213503,34.58682887209937,-4.904203206983606
213423,34.83365965514473,-4.906212925477028
213513,34.65002851632015,-4.9041340087291205
213519,34.727355785180414,-4.904108848683637
213534,34.877135078851786,-4.903952980816444
213538,34.56259820703544,-4.904085352114213
213540,34.85245459225411,-4.903988794624569
213541,34.52733311636594,-4.904102813479598
213543,34.715924594532446,-4.904046712025163
213544,34.67235152808,-4.904062875609584
213550,34.45720406135309,-4.904056617420755
213562,34.60225925043654,-4.904026951840334
213574,34.77031939599357,-4.9039582286039245
213586,34.49001949147628,-4.903974261840965
213591,34.793155986983535,-4.903853184519083
213555,34.86893919067538,-4.905969092958918
213605,34.52271790660483,-4.90389846021688
213629,34.84068709173667,-4.903715565934189
213637,34.68316855316025,-4.903784641048223
213641,34.46634997899094,-4.90378798180506
213650,34.85292684417909,-4.903661918568167
213662,34.83640090013095,-4.903653458580674
213682,34.572105472699846,-4.903709338222374
213679,34.67142443129956,-4.90366460893402
213686,34.76923159990424,-4.903640096514096
213685,34.74919787868995,-4.903666821327199
213689,34.499903421482905,-4.903696150083539
213709,34.78301027775636,-4.903550640026003
213700,34.804680640906476,-4.903567394831943
213663,34.52390152053284,-4.904195097550296
213717,34.54861687589192,-4.903591346709957
213719,34.57121721772937,-4.903593153572013
213725,34.876098598193416,-4.903421853662737
213671,34.73770385281522,-4.905486975422821
213741,34.545375429585185,-4.903503020730568
213748,34.823549108531374,-4.903386937311639
